	loss	val_loss	learning_rate	epochs	kappa
55	637.624063546317	637.4261521559495	1e-05	55	0.01
56	637.4387619745164	637.271470289964	1e-05	56	0.01
57	637.2582252139136	637.0906184269832	1e-05	57	0.01
58	637.0782464890253	637.0159841684194	1e-05	58	0.01
59	636.9409290132069	636.7630544809194	1e-05	59	0.01
60	636.80362781343	636.5957805926984	1e-05	60	0.01
61	636.6074375697544	636.4918447641226	1e-05	61	0.01
62	636.4595656622024	636.3365290715144	1e-05	62	0.01
63	636.3051629929315	636.1476628230168	1e-05	63	0.01
64	636.1679303850447	636.0144465519832	1e-05	64	0.01
65	636.0465244838169	635.9369107759916	1e-05	65	0.01
66	635.9338123139881	635.7424527681791	1e-05	66	0.01
67	635.7509480794271	635.6584848257212	1e-05	67	0.01
68	635.6485392252604	635.5081787109375	1e-05	68	0.01
69	635.5415062313988	635.3549030010516	1e-05	69	0.01
70	635.404041108631	635.2642517089844	1e-05	70	0.01
71	635.2886782691593	635.1744736891526	1e-05	71	0.01
72	635.1674577985491	635.0079110952524	1e-05	72	0.01
73	635.0422619047619	634.9011394794171	1e-05	73	0.01
74	634.9427356538318	634.7283888596755	1e-05	74	0.01
75	634.8532087053571	634.6092411921575	1e-05	75	0.01
76	634.6943214053199	634.5756225585938	1e-05	76	0.01
77	634.6379865373884	634.4641535832332	1e-05	77	0.01
78	634.5174502418155	634.3644244854266	1e-05	78	0.01
79	634.4099586123511	634.2612938514122	1e-05	79	0.01
80	634.3271635509673	634.1606609637921	1e-05	80	0.01
81	634.2432611374628	634.0448514498197	1e-05	81	0.01
82	634.1214750744048	633.9574984036959	1e-05	82	0.01
83	634.0440423874628	633.8612600473257	1e-05	83	0.01
84	633.951950218564	633.7353961651141	1e-05	84	0.01
85	633.8823556082589	633.6886784480168	1e-05	85	0.01
86	633.8067661830357	633.5888343224159	1e-05	86	0.01
87	633.7051147460937	633.5428396371694	1e-05	87	0.01
88	633.6315505254836	633.4878117487981	1e-05	88	0.01
89	633.553759765625	633.4671372633713	1e-05	89	0.01
90	633.4593534923736	633.3742394080529	1e-05	90	0.01
91	633.3928449358259	633.1972304124099	1e-05	91	0.01
92	633.3025431315104	633.1458575908954	1e-05	92	0.01
93	633.2573637462798	633.106947678786	1e-05	93	0.01
94	633.1651407877604	632.994398850661	1e-05	94	0.01
95	633.0766188848586	633.0461613581731	1e-05	95	0.01
96	633.0148111979166	632.9186025766226	1e-05	96	0.01
97	632.9576305571056	632.8038283128005	1e-05	97	0.01
98	632.8916666666667	632.6713796762319	1e-05	98	0.01
99	632.8235462007068	632.652339054988	1e-05	99	0.01
