	drug	cell line	time point	count
6880	PF-04217903	BT20	6	4
6881	PF-04217903	HS578T	24	4
6882	PF-04217903	HS578T	6	4
6883	PF-04217903	MCF10A	24	4
6884	PF-04217903	MCF10A	6	4
6885	PF-04217903	MCF7	24	13
6886	PF-04217903	MCF7	6	13
6887	PF-04217903	MDAMB231	24	4
6888	PF-04217903	MDAMB231	6	4
6889	PF-04217903	SKBR3	24	4
6890	PF-04217903	SKBR3	6	4
6891	PF-431396	BT20	24	4
6892	PF-431396	BT20	6	4
6893	PF-431396	HS578T	24	4
6894	PF-431396	HS578T	6	4
6895	PF-431396	MCF10A	24	4
6896	PF-431396	MCF10A	6	4
6897	PF-431396	MCF7	24	4
6898	PF-431396	MCF7	6	4
6899	PF-431396	MDAMB231	24	4
6900	PF-431396	MDAMB231	6	4
6901	PF-431396	SKBR3	24	4
6902	PF-431396	SKBR3	6	4
6903	PF-477736	BT20	24	4
6904	PF-477736	BT20	6	4
6905	PF-477736	HS578T	24	4
6906	PF-477736	HS578T	6	4
6907	PF-477736	MCF10A	24	4
6908	PF-477736	MCF10A	6	4
6909	PF-477736	MCF7	24	4
6910	PF-477736	MCF7	6	4
6911	PF-477736	MDAMB231	24	4
6912	PF-477736	MDAMB231	6	4
6913	PF-477736	SKBR3	24	4
6914	PF-477736	SKBR3	6	4
6915	PF-543	A375	24	6
6916	PF-543	A549	24	6
6917	PF-543	HA1E	24	6
6918	PF-543	HCC515	24	6
6919	PF-543	HEPG2	24	6
6920	PF-543	HT29	24	6
6921	PF-543	MCF7	24	6
6922	PF-543	PC3	24	6
6923	PF-562271	BT20	24	4
6924	PF-562271	BT20	6	4
6925	PF-562271	HS578T	24	4
6926	PF-562271	HS578T	6	4
6927	PF-562271	MCF10A	24	4
6928	PF-562271	MCF10A	6	4
6929	PF-562271	MCF7	24	4
6930	PF-562271	MCF7	6	4
6931	PF-562271	MDAMB231	24	4
6932	PF-562271	MDAMB231	6	4
6933	PF-562271	SKBR3	24	4
6934	PF-562271	SKBR3	6	4
6935	PF4	VCAP	4	2
6936	PGF	VCAP	4	2
6937	PHA-665752	BT20	24	4
6938	PHA-665752	BT20	6	4
6939	PHA-665752	HS578T	24	4
6940	PHA-665752	HS578T	6	4
6941	PHA-665752	MCF10A	24	4
6942	PHA-665752	MCF10A	6	4
6943	PHA-665752	MCF7	24	4
6944	PHA-665752	MCF7	6	4
6945	PHA-665752	MDAMB231	24	4
6946	PHA-665752	MDAMB231	6	4
6947	PHA-665752	SKBR3	24	4
6948	PHA-665752	SKBR3	6	4
6949	PHA-793887	BT20	24	4
6950	PHA-793887	BT20	6	4
6951	PHA-793887	HS578T	24	4
6952	PHA-793887	HS578T	6	4
6953	PHA-793887	MCF10A	24	4
6954	PHA-793887	MCF10A	6	4
6955	PHA-793887	MCF7	24	4
6956	PHA-793887	MCF7	6	4
6957	PHA-793887	MDAMB231	24	4
6958	PHA-793887	MDAMB231	6	4
6959	PHA-793887	SKBR3	24	4
6960	PHA-793887	SKBR3	6	4
6961	PI-103	BT20	24	4
6962	PI-103	BT20	6	4
6963	PI-103	HS578T	24	4
6964	PI-103	HS578T	6	4
6965	PI-103	MCF10A	24	4
6966	PI-103	MCF10A	6	4
6967	PI-103	MCF7	24	5
6968	PI-103	MCF7	6	5
6969	PI-103	MDAMB231	24	4
6970	PI-103	MDAMB231	6	4
6971	PI-103	SKBR3	24	4
6972	PI-103	SKBR3	6	4
6973	PIK-75	A375	6	2
6974	PIK-75	A549	24	2
6975	PIK-75	A549	6	2
6976	PIK-75	HA1E	6	2
6977	PIK-75	HCC515	6	2
6978	PIK-75	HEPG2	6	2
6979	PIK-75	HT29	6	2
6980	PIK-75	MCF7	24	2
6981	PIK-75	MCF7	6	2
6982	PIK-75	PC3	24	2
6983	PIK-75	PC3	6	2
6984	PIK-75	VCAP	24	2
6985	PJ-34	A549	24	9
6986	PJ-34	A549	6	9
6987	PJ-34	MCF7	24	9
6988	PJ-34	MCF7	6	9
6989	PK-11195	A375	6	2
6990	PK-11195	A549	24	2
6991	PK-11195	A549	6	2
6992	PK-11195	HA1E	24	2
6993	PK-11195	HA1E	6	2
6994	PK-11195	HCC515	24	2
6995	PK-11195	HCC515	6	2
6996	PK-11195	HEPG2	6	2
6997	PK-11195	HT29	6	2
6998	PK-11195	MCF7	24	2
6999	PK-11195	MCF7	6	2
7000	PK-11195	PC3	24	2
7001	PK-11195	PC3	6	2
7002	PK-11195	VCAP	24	2
7003	PK-11195	VCAP	6	2
7004	PLX-4720	A375	24	4
7005	PLX-4720	A375	6	4
7006	PLX-4720	BT20	24	4
7007	PLX-4720	BT20	6	4
7008	PLX-4720	HEK293T	24	4
7009	PLX-4720	HEK293T	6	4
7010	PLX-4720	HS578T	24	4
7011	PLX-4720	HS578T	6	4
7012	PLX-4720	MCF10A	24	4
7013	PLX-4720	MCF10A	6	4
7014	PLX-4720	MCF7	24	4
7015	PLX-4720	MCF7	6	4
7016	PLX-4720	MDAMB231	24	4
7017	PLX-4720	MDAMB231	6	4
7018	PLX-4720	SKBR3	24	4
7019	PLX-4720	SKBR3	6	4
7020	PNOC	VCAP	4	2
7021	POU2F2	HEK293T	48	2
7022	PP-110	A549	24	10
7023	PP-110	A549	6	10
7024	PP-110	MCF7	24	10
7025	PP-110	MCF7	6	10
7026	PP242	VCAP	24	3
7027	PP242	VCAP	6	3
7028	PPARG	HEK293T	48	2
7029	PPBP	VCAP	4	2
7030	PPY	VCAP	4	2
7031	PRL	VCAP	4	2
7032	PRL-3-inhibitor-I	A549	24	10
7033	PRL-3-inhibitor-I	A549	6	10
7034	PRL-3-inhibitor-I	MCF7	24	10
7035	PRL-3-inhibitor-I	MCF7	6	10
7036	PROK2	VCAP	4	2
7037	PROZ	VCAP	4	2
7038	PRSS1	VCAP	4	2
7039	PSPN	VCAP	4	2
7040	PT-630	A549	24	9
7041	PT-630	A549	6	9
7042	PT-630	MCF7	24	9
7043	PT-630	MCF7	6	9
7044	PTHLH	VCAP	4	2
7045	PYY	VCAP	4	2
7046	QL-X-138	BT20	24	4
7047	QL-X-138	BT20	6	4
7048	QL-X-138	HS578T	24	4
7049	QL-X-138	HS578T	6	4
7050	QL-X-138	MCF10A	24	4
7051	QL-X-138	MCF10A	6	4
7052	QL-X-138	MCF7	24	4
7053	QL-X-138	MCF7	6	4
7054	QL-X-138	MDAMB231	24	4
7055	QL-X-138	MDAMB231	6	4
7056	QL-X-138	SKBR3	24	4
7057	QL-X-138	SKBR3	6	4
7058	QL-XI-92	BT20	24	4
7059	QL-XI-92	BT20	6	4
7060	QL-XI-92	HS578T	24	4
7061	QL-XI-92	HS578T	6	4
7062	QL-XI-92	MCF10A	24	4
7063	QL-XI-92	MCF10A	6	4
7064	QL-XI-92	MCF7	24	4
7065	QL-XI-92	MCF7	6	4
7066	QL-XI-92	MDAMB231	24	4
7067	QL-XI-92	MDAMB231	6	4
7068	QL-XI-92	SKBR3	24	4
7069	QL-XI-92	SKBR3	6	4
7070	QL-XII-47	BT20	24	4
7071	QL-XII-47	BT20	6	4
7072	QL-XII-47	HS578T	24	4
7073	QL-XII-47	HS578T	6	4
7074	QL-XII-47	MCF10A	24	4
7075	QL-XII-47	MCF10A	6	4
7076	QL-XII-47	MCF7	24	4
7077	QL-XII-47	MCF7	6	4
7078	QL-XII-47	MDAMB231	24	4
7079	QL-XII-47	MDAMB231	6	4
7080	QL-XII-47	SKBR3	24	4
7081	QL-XII-47	SKBR3	6	4
7082	RARA	HEK293T	48	2
7083	RARB	HEK293T	48	2
7084	RC3H2	HEK293T	48	2
7085	RET	HEK293T	48	2
7086	RETNLB	VCAP	4	2
7087	RLN1	VCAP	4	2
7088	RLN2	VCAP	4	2
7089	RLN3	VCAP	4	2
7090	ROS	HEK293T	48	2
7091	RPS6	PC3	96	2
7092	RPS6	VCAP	120	2
7093	RXRG	HEK293T	48	2
7094	Ro-28-1675	A549	24	10
7095	Ro-28-1675	A549	6	10
7096	Ro-28-1675	MCF7	24	10
7097	Ro-28-1675	MCF7	6	10
7098	Ro-90-7501	HEPG2	24	2
7099	Ro-90-7501	HEPG2	6	2
7100	Ro-90-7501	HUH7	24	2
7101	Ro-90-7501	HUH7	6	2
7102	Ro-90-7501	PHH	24	2
7103	Ro-90-7501	PHH	6	2
7104	SA-101686	MCF7	24	4
7105	SA-101686	MCF7	6	4
7106	SA-101686	NKDBA	24	4
7107	SA-101776	MCF7	24	4
7108	SA-101776	MCF7	6	4
7109	SA-1017940	MCF7	24	4
7110	SA-1017940	MCF7	6	4
7111	SA-1017940	NKDBA	24	4
7112	SA-101841	MCF7	24	4
7113	SA-101841	MCF7	6	4
7114	SA-102042	MCF7	24	3
7115	SA-102042	MCF7	6	3
7116	SA-102096	MCF7	24	5
7117	SA-102096	MCF7	6	5
7118	SA-102607	MCF7	24	5
7119	SA-102607	MCF7	6	4
7120	SA-102676	MCF7	24	4
7121	SA-102676	MCF7	6	4
7122	SA-102695	MCF7	24	4
7123	SA-102695	MCF7	6	4
7124	SA-102787	MCF7	24	4
7125	SA-102787	MCF7	6	4
7126	SA-103006	MCF7	24	5
7127	SA-103006	MCF7	6	5
7128	SA-103006	NKDBA	24	4
7129	SA-103013	MCF7	24	4
7130	SA-103013	MCF7	6	4
7131	SA-103013	NKDBA	24	4
7132	SA-103021	MCF7	24	4
7133	SA-103021	MCF7	6	4
7134	SA-103021	NKDBA	24	4
7135	SA-103123	MCF7	24	5
7136	SA-103123	MCF7	6	5
7137	SA-103123	NKDBA	24	4
7138	SA-103150	MCF7	24	4
7139	SA-103150	MCF7	6	4
7140	SA-103150	NKDBA	24	4
7141	SA-1447005	MCF7	24	4
7142	SA-1447005	MCF7	6	4
7143	SA-1447005	NKDBA	24	4
7144	SA-1455791	MCF7	24	5
7145	SA-1455791	MCF7	6	4
7146	SA-1455822	MCF7	24	4
7147	SA-1455822	MCF7	6	4
7148	SA-1455884	MCF7	24	4
7149	SA-1455884	MCF7	6	4
7150	SA-1455938	MCF7	24	4
7151	SA-1455938	MCF7	6	4
7152	SA-1456039	MCF7	24	5
7153	SA-1456039	MCF7	6	4
7154	SA-1456039	NKDBA	24	4
7155	SA-1456102	MCF7	24	4
7156	SA-1456102	MCF7	6	4
7157	SA-1456170	MCF7	24	4
7158	SA-1456170	MCF7	6	4
7159	SA-1456195	MCF7	24	4
7160	SA-1456195	MCF7	6	4
7161	SA-1456195	NKDBA	24	4
7162	SA-1456220	MCF7	24	4
7163	SA-1456220	MCF7	6	4
7164	SA-1456227	MCF7	24	4
7165	SA-1456227	MCF7	6	4
7166	SA-1456305	MCF7	24	4
7167	SA-1456305	MCF7	6	4
7168	SA-1456352	MCF7	24	4
7169	SA-1456352	MCF7	6	4
7170	SA-1456352	NKDBA	24	4
7171	SA-1456443	MCF7	24	5
7172	SA-1456443	MCF7	6	4
7173	SA-1456456	MCF7	24	5
7174	SA-1456456	MCF7	6	4
7175	SA-1456456	NKDBA	24	4
7176	SA-1456508	MCF7	24	5
7177	SA-1456508	MCF7	6	4
7178	SA-1456508	NKDBA	24	4
7179	SA-1456570	MCF7	24	5
7180	SA-1456570	MCF7	6	4
7181	SA-1456576	MCF7	24	4
7182	SA-1456576	MCF7	6	4
7183	SA-1456625	MCF7	24	4
7184	SA-1456625	MCF7	6	4
7185	SA-1456734	MCF7	24	4
7186	SA-1456734	MCF7	6	4
7187	SA-1456751	A375	24	2
7188	SA-1456751	A549	24	2
7189	SA-1456751	HT29	24	2
7190	SA-1456751	MCF7	24	6
7191	SA-1456751	MCF7	6	4
7192	SA-1456751	PC3	24	2
7193	SA-1456859	MCF7	24	4
7194	SA-1456859	MCF7	6	4
7195	SA-1456859	NKDBA	24	4
7196	SA-1456977	MCF7	24	4
7197	SA-1456977	MCF7	6	4
7198	SA-1456977	NKDBA	24	4
7199	SA-1457103	MCF7	24	4
7200	SA-1457103	MCF7	6	4
7201	SA-1457169	MCF7	24	4
7202	SA-1457169	MCF7	6	4
7203	SA-1457187	A375	24	2
7204	SA-1457187	A549	24	2
7205	SA-1457187	HT29	24	2
7206	SA-1457187	MCF7	24	6
7207	SA-1457187	MCF7	6	4
7208	SA-1457187	PC3	24	2
7209	SA-1457188	MCF7	24	4
7210	SA-1457188	MCF7	6	4
7211	SA-1457305	MCF7	24	5
7212	SA-1457305	MCF7	6	4
7213	SA-1457336	MCF7	24	5
7214	SA-1457336	MCF7	6	4
7215	SA-1457415	MCF7	24	4
7216	SA-1457415	MCF7	6	3
7217	SA-1457415	NKDBA	24	4
7218	SA-1457458	MCF7	24	4
7219	SA-1457458	MCF7	6	4
7220	SA-1457472	A375	24	2
7221	SA-1457472	A549	24	2
7222	SA-1457472	HT29	24	2
7223	SA-1457472	MCF7	24	6
7224	SA-1457472	MCF7	6	4
7225	SA-1457472	NKDBA	24	4
7226	SA-1457472	PC3	24	2
7227	SA-1457769	MCF7	24	5
7228	SA-1457769	MCF7	6	4
7229	SA-1457797	MCF7	24	4
7230	SA-1457797	MCF7	6	4
7231	SA-1457797	NKDBA	24	4
7232	SA-1457810	MCF7	24	4
7233	SA-1457810	MCF7	6	4
7234	SA-1457810	NKDBA	24	4
7235	SA-1457945	A375	24	2
7236	SA-1457945	A549	24	2
7237	SA-1457945	HT29	24	2
7238	SA-1457945	MCF7	24	6
7239	SA-1457945	MCF7	6	4
7240	SA-1457945	NKDBA	24	4
7241	SA-1457945	PC3	24	2
7242	SA-1457992	MCF7	24	4
7243	SA-1457992	MCF7	6	4
7244	SA-1457992	NKDBA	24	4
7245	SA-1458026	MCF7	24	4
7246	SA-1458026	MCF7	6	4
7247	SA-1458026	NKDBA	24	4
7248	SA-1458163	MCF7	24	4
7249	SA-1458163	MCF7	6	4
7250	SA-1458163	NKDBA	24	4
7251	SA-1458189	MCF7	24	5
7252	SA-1458189	MCF7	6	4
7253	SA-1458306	A375	24	2
7254	SA-1458306	A549	24	2
7255	SA-1458306	HT29	24	2
7256	SA-1458306	MCF7	24	6
7257	SA-1458306	MCF7	6	4
7258	SA-1458306	PC3	24	2
7259	SA-1458450	MCF7	24	5
7260	SA-1458450	MCF7	6	4
7261	SA-1458450	NKDBA	24	4
7262	SA-1458487	MCF7	24	5
7263	SA-1458487	MCF7	6	4
7264	SA-1458571	MCF7	24	4
7265	SA-1458571	MCF7	6	4
7266	SA-1458571	NKDBA	24	4
7267	SA-1458610	MCF7	24	4
7268	SA-1458610	MCF7	6	4
7269	SA-1458610	NKDBA	24	4
7270	SA-1458689	MCF7	24	5
7271	SA-1458689	MCF7	6	4
7272	SA-1458689	NKDBA	24	4
7273	SA-1458902	MCF7	24	4
7274	SA-1458902	MCF7	6	4
7275	SA-1458985	MCF7	24	5
7276	SA-1458985	MCF7	6	4
7277	SA-1458985	NKDBA	24	4
7278	SA-1459002	MCF7	24	5
7279	SA-1459002	MCF7	6	4
7280	SA-1459008	A375	24	2
7281	SA-1459008	A549	24	2
7282	SA-1459008	HT29	24	2
7283	SA-1459008	MCF7	24	6
7284	SA-1459008	MCF7	6	4
7285	SA-1459008	PC3	24	2
7286	SA-1459020	A375	24	2
7287	SA-1459020	A549	24	2
7288	SA-1459020	HT29	24	2
7289	SA-1459020	MCF7	24	6
7290	SA-1459020	MCF7	6	4
7291	SA-1459020	NKDBA	24	4
7292	SA-1459020	PC3	24	2
7293	SA-1459031	MCF7	24	4
7294	SA-1459031	MCF7	6	4
7295	SA-1459031	NKDBA	24	4
7296	SA-1459167	MCF7	24	4
7297	SA-1459167	MCF7	6	4
7298	SA-1459167	NKDBA	24	4
7299	SA-1459172	MCF7	24	5
7300	SA-1459172	MCF7	6	4
7301	SA-1459172	NKDBA	24	4
7302	SA-1459173	MCF7	24	5
7303	SA-1459173	MCF7	6	4
7304	SA-1459187	MCF7	24	4
7305	SA-1459187	MCF7	6	4
7306	SA-1459213	MCF7	24	4
7307	SA-1459213	MCF7	6	3
7308	SA-1459224	MCF7	24	5
7309	SA-1459224	MCF7	6	4
7310	SA-1459224	NKDBA	24	4
7311	SA-1459234	MCF7	24	5
7312	SA-1459234	MCF7	6	4
7313	SA-1459234	NKDBA	24	4
7314	SA-1459256	MCF7	24	4
7315	SA-1459256	MCF7	6	4
7316	SA-1459261	MCF7	24	5
7317	SA-1459261	MCF7	6	4
7318	SA-1459291	A375	24	2
7319	SA-1459291	A549	24	2
7320	SA-1459291	HT29	24	2
7321	SA-1459291	MCF7	24	6
7322	SA-1459291	MCF7	6	4
7323	SA-1459291	NKDBA	24	4
7324	SA-1459291	PC3	24	2
7325	SA-1459430	MCF7	24	4
7326	SA-1459430	MCF7	6	4
7327	SA-1459454	MCF7	24	5
7328	SA-1459454	MCF7	6	4
7329	SA-1459454	NKDBA	24	4
7330	SA-1459481	MCF7	24	4
7331	SA-1459481	MCF7	6	4
7332	SA-1459714	MCF7	24	4
7333	SA-1459714	MCF7	6	4
7334	SA-1459830	MCF7	24	5
7335	SA-1459830	MCF7	6	4
7336	SA-1459849	MCF7	24	4
7337	SA-1459849	MCF7	6	4
7338	SA-1459854	MCF7	24	4
7339	SA-1459854	MCF7	6	4
7340	SA-1459854	NKDBA	24	4
7341	SA-1459963	MCF7	24	5
7342	SA-1459963	MCF7	6	4
7343	SA-1459963	NKDBA	24	4
7344	SA-1459975	MCF7	24	4
7345	SA-1459975	MCF7	6	4
7346	SA-1459975	NKDBA	24	4
7347	SA-1460008	MCF7	24	4
7348	SA-1460008	MCF7	6	4
7349	SA-1460032	MCF7	24	4
7350	SA-1460032	MCF7	6	4
7351	SA-1460032	NKDBA	24	4
7352	SA-1460110	MCF7	24	5
7353	SA-1460110	MCF7	6	4
7354	SA-1460110	NKDBA	24	4
7355	SA-1460136	MCF7	24	4
7356	SA-1460136	MCF7	6	4
7357	SA-1460136	NKDBA	24	4
7358	SA-1460192	MCF7	24	5
7359	SA-1460192	MCF7	6	4
7360	SA-1460192	NKDBA	24	4
7361	SA-1460224	A375	24	2
7362	SA-1460224	A549	24	2
7363	SA-1460224	HT29	24	2
7364	SA-1460224	MCF7	24	6
7365	SA-1460224	MCF7	6	4
7366	SA-1460224	NKDBA	24	4
7367	SA-1460224	PC3	24	2
7368	SA-1462246	MCF7	24	4
7369	SA-1462246	MCF7	6	4
7370	SA-1462246	NKDBA	24	4
7371	SA-1462678	MCF7	24	4
7372	SA-1462678	MCF7	6	4
7373	SA-1462678	NKDBA	24	4
7374	SA-1462738	MCF7	24	4
7375	SA-1462738	MCF7	6	4
7376	SA-1462738	NKDBA	24	4
7377	SA-1463785	MCF7	24	5
7378	SA-1463785	MCF7	6	4
7379	SA-1463785	NKDBA	24	4
7380	SA-1463787	MCF7	24	5
7381	SA-1463787	MCF7	6	4
7382	SA-1463787	NKDBA	24	4
7383	SA-1463810	A375	24	2
7384	SA-1463810	A549	24	2
7385	SA-1463810	MCF7	24	6
7386	SA-1463810	MCF7	6	4
7387	SA-1463810	NKDBA	24	4
7388	SA-1463810	PC3	24	2
7389	SA-1463814	MCF7	24	5
7390	SA-1463814	MCF7	6	4
7391	SA-1463814	NKDBA	24	4
7392	SA-1463838	MCF7	24	4
7393	SA-1463838	MCF7	6	3
7394	SA-1463839	MCF7	24	5
7395	SA-1463839	MCF7	6	4
7396	SA-1463839	NKDBA	24	4
7397	SA-1472321	MCF7	24	5
7398	SA-1472321	MCF7	6	4
7399	SA-1472321	NKDBA	24	4
7400	SA-1472514	MCF7	24	4
7401	SA-1472514	MCF7	6	4
7402	SA-1472514	NKDBA	24	4
7403	SA-1472542	MCF7	24	5
7404	SA-1472542	MCF7	6	4
7405	SA-1472542	NKDBA	24	4
7406	SA-1472548	MCF7	24	5
7407	SA-1472548	MCF7	6	4
7408	SA-1472548	NKDBA	24	4
7409	SA-1472623	MCF7	24	5
7410	SA-1472623	MCF7	6	4
7411	SA-1472623	NKDBA	24	4
7412	SA-1472655	MCF7	24	5
7413	SA-1472655	MCF7	6	4
7414	SA-1472655	NKDBA	24	4
7415	SA-1472702	MCF7	24	5
7416	SA-1472702	MCF7	6	4
7417	SA-1472702	NKDBA	24	4
7418	SA-1472734	MCF7	24	5
7419	SA-1472734	MCF7	6	4
7420	SA-1472734	NKDBA	24	4
7421	SA-1473405	MCF7	24	4
7422	SA-1473405	MCF7	6	4
7423	SA-1473405	NKDBA	24	4
7424	SA-1473468	MCF7	24	5
7425	SA-1473468	MCF7	6	4
7426	SA-1473468	NKDBA	24	4
7427	SA-1473648	MCF7	24	4
7428	SA-1473648	MCF7	6	4
7429	SA-1473648	NKDBA	24	4
7430	SA-1480001	MCF7	24	5
7431	SA-1480001	MCF7	6	4
7432	SA-1480001	NKDBA	24	4
7433	SA-1919248	MCF7	24	4
7434	SA-1919248	MCF7	6	4
7435	SA-1919345	MCF7	24	4
7436	SA-1919345	MCF7	6	4
7437	SA-1919551	MCF7	24	4
7438	SA-1919551	MCF7	6	4
7439	SA-1919584	MCF7	24	5
7440	SA-1919584	MCF7	6	4
7441	SA-1919584	NKDBA	24	4
7442	SA-1919667	MCF7	24	4
7443	SA-1919667	MCF7	6	4
7444	SA-1919710	MCF7	24	4
7445	SA-1919710	MCF7	6	4
7446	SA-1919710	NKDBA	24	4
7447	SA-1919875	MCF7	24	5
7448	SA-1919875	MCF7	6	4
7449	SA-1919875	NKDBA	24	4
7450	SA-1919877	MCF7	24	4
7451	SA-1919877	MCF7	6	4
7452	SA-1919877	NKDBA	24	4
7453	SA-1919918	MCF7	24	4
7454	SA-1919918	MCF7	6	4
7455	SA-1920013	MCF7	24	5
7456	SA-1920013	MCF7	6	3
7457	SA-1920013	NKDBA	24	4
7458	SA-1920080	MCF7	24	4
7459	SA-1920080	MCF7	6	4
7460	SA-1920327	MCF7	24	4
7461	SA-1920327	MCF7	6	4
7462	SA-1920453	MCF7	24	5
7463	SA-1920453	MCF7	6	4
7464	SA-1920683	MCF7	24	5
7465	SA-1920683	MCF7	6	4
7466	SA-1920687	MCF7	24	5
7467	SA-1920687	MCF7	6	3
7468	SA-1920722	MCF7	24	4
7469	SA-1920722	MCF7	6	4
7470	SA-1920756	MCF7	24	4
7471	SA-1920756	MCF7	6	4
7472	SA-1920890	MCF7	24	5
7473	SA-1920890	MCF7	6	4
7474	SA-1920942	MCF7	24	4
7475	SA-1920942	MCF7	6	4
7476	SA-1921085	A375	24	2
7477	SA-1921085	A549	24	2
7478	SA-1921085	HT29	24	2
7479	SA-1921085	MCF7	24	6
7480	SA-1921085	MCF7	6	4
7481	SA-1921085	NKDBA	24	4
7482	SA-1921085	PC3	24	2
7483	SA-1921456	A375	24	2
7484	SA-1921456	A549	24	2
7485	SA-1921456	HT29	24	2
7486	SA-1921456	MCF7	24	6
7487	SA-1921456	MCF7	6	4
7488	SA-1921456	NKDBA	24	4
7489	SA-1921456	PC3	24	2
7490	SA-1921574	MCF7	24	4
7491	SA-1921574	MCF7	6	4
7492	SA-1921574	NKDBA	24	4
7493	SA-1921599	MCF7	24	4
7494	SA-1921599	MCF7	6	4
7495	SA-1921614	MCF7	24	4
7496	SA-1921614	MCF7	6	4
7497	SA-1921617	A375	24	2
7498	SA-1921617	A549	24	2
7499	SA-1921617	HT29	24	2
7500	SA-1921617	MCF7	24	6
7501	SA-1921617	MCF7	6	4
7502	SA-1921617	NKDBA	24	4
7503	SA-1921617	PC3	24	2
7504	SA-1921783	MCF7	24	4
7505	SA-1921783	MCF7	6	4
7506	SA-1921816	MCF7	24	4
7507	SA-1921816	MCF7	6	4
7508	SA-1921867	A375	24	2
7509	SA-1921867	A549	24	2
7510	SA-1921867	HT29	24	2
7511	SA-1921867	MCF7	24	6
7512	SA-1921867	MCF7	6	4
7513	SA-1921867	PC3	24	2
7514	SA-1921902	MCF7	24	4
7515	SA-1921902	MCF7	6	4
7516	SA-1921996	MCF7	24	4
7517	SA-1921996	MCF7	6	4
7518	SA-1922006	MCF7	24	5
7519	SA-1922006	MCF7	6	4
7520	SA-1922111	MCF7	24	4
7521	SA-1922111	MCF7	6	4
7522	SA-1922111	NKDBA	24	4
7523	SA-1922257	MCF7	24	5
7524	SA-1922257	MCF7	6	4
7525	SA-1922257	NKDBA	24	4
7526	SA-1922261	MCF7	24	5
7527	SA-1922261	MCF7	6	4
7528	SA-1922261	NKDBA	24	4
7529	SA-1922659	MCF7	24	4
7530	SA-1922659	MCF7	6	4
7531	SA-1922659	NKDBA	24	4
7532	SA-1922796	MCF7	24	4
7533	SA-1922796	MCF7	6	4
7534	SA-1922927	MCF7	24	4
7535	SA-1922927	MCF7	6	4
7536	SA-1922927	NKDBA	24	4
7537	SA-1922927	VCAP	24	5
7538	SA-1922932	MCF7	24	5
7539	SA-1922932	MCF7	6	4
7540	SA-1922959	MCF7	24	5
7541	SA-1922959	MCF7	6	4
7542	SA-1922975	MCF7	24	4
7543	SA-1922975	MCF7	6	4
7544	SA-1922975	NKDBA	24	4
7545	SA-1925246	MCF7	24	5
7546	SA-1925246	MCF7	6	4
7547	SA-1925246	NKDBA	24	4
7548	SA-1925610	MCF7	24	4
7549	SA-1925610	MCF7	6	4
7550	SA-1925610	NKDBA	24	3
7551	SA-1925621	MCF7	24	4
7552	SA-1925621	MCF7	6	4
7553	SA-1925621	NKDBA	24	4
7554	SA-1925996	A375	24	2
7555	SA-1925996	A549	24	2
7556	SA-1925996	HT29	24	2
7557	SA-1925996	MCF7	24	6
7558	SA-1925996	MCF7	6	4
7559	SA-1925996	PC3	24	2
7560	SA-1937516	MCF7	24	4
7561	SA-1937516	MCF7	6	4
7562	SA-1937516	NKDBA	24	4
7563	SA-1937536	MCF7	24	4
7564	SA-1937536	MCF7	6	4
7565	SA-1938111	MCF7	24	4
7566	SA-1938111	MCF7	6	4
7567	SA-1938111	NKDBA	24	4
7568	SA-1938219	MCF7	24	4
7569	SA-1938219	MCF7	6	4
7570	SA-1938219	NKDBA	24	4
7571	SA-1938421	MCF7	24	4
7572	SA-1938421	MCF7	6	4
7573	SA-1938421	NKDBA	24	4
7574	SA-1938740	A375	24	2
7575	SA-1938740	A549	24	2
7576	SA-1938740	HT29	24	2
7577	SA-1938740	MCF7	24	6
7578	SA-1938740	MCF7	6	4
7579	SA-1938740	NKDBA	24	4
7580	SA-1938740	PC3	24	2
7581	SA-1938756	MCF7	24	4
7582	SA-1938756	MCF7	6	4
7583	SA-1938756	NKDBA	24	4
7584	SA-1938757	MCF7	24	4
7585	SA-1938757	MCF7	6	4
7586	SA-1938757	NKDBA	24	4
7587	SA-1938820	MCF7	24	4
7588	SA-1938820	MCF7	6	4
7589	SA-1938820	NKDBA	24	4
7590	SA-1938862	MCF7	24	4
7591	SA-1938862	MCF7	6	4
7592	SA-1938862	NKDBA	24	4
7593	SA-1938867	MCF7	24	4
7594	SA-1938867	MCF7	6	4
7595	SA-1938867	NKDBA	24	4
7596	SA-1939007	MCF7	24	5
7597	SA-1939007	MCF7	6	4
7598	SA-1939007	NKDBA	24	4
7599	SA-1939064	MCF7	24	4
7600	SA-1939064	MCF7	6	4
7601	SA-1939064	NKDBA	24	4
7602	SA-1939079	MCF7	24	5
7603	SA-1939079	MCF7	6	4
7604	SA-1939079	NKDBA	24	4
7605	SA-1939126	MCF7	24	4
7606	SA-1939126	MCF7	6	4
7607	SA-1939126	NKDBA	24	4
7608	SA-1939838	MCF7	24	4
7609	SA-1939838	MCF7	6	4
7610	SA-1939838	NKDBA	24	4
7611	SA-1939891	MCF7	24	4
7612	SA-1939891	MCF7	6	4
7613	SA-1939891	NKDBA	24	4
7614	SA-1939915	MCF7	24	4
7615	SA-1939915	MCF7	6	4
7616	SA-1939936	A375	24	2
7617	SA-1939936	A549	24	2
7618	SA-1939936	HT29	24	2
7619	SA-1939936	MCF7	24	6
7620	SA-1939936	MCF7	6	4
7621	SA-1939936	NKDBA	24	4
