	drug	cell line	time point	drug dose	count
3055	BRD-K01621458	HEPG2	24	0.37000000476800005	3
3056	BRD-K01621458	HEPG2	24	1.1100000143100002	3
3057	BRD-K01621458	HEPG2	24	10.0	3
3058	BRD-K01621458	HEPG2	24	3.32999992371	3
3059	BRD-K01621458	HT29	24	0.0399999991059	3
3060	BRD-K01621458	HT29	24	0.119999997318	3
3061	BRD-K01621458	HT29	24	0.37000000476800005	3
3062	BRD-K01621458	HT29	24	1.1100000143100002	3
3063	BRD-K01621458	HT29	24	10.0	3
3064	BRD-K01621458	HT29	24	3.32999992371	3
3065	BRD-K01621458	MCF7	24	0.0399999991059	3
3066	BRD-K01621458	MCF7	24	0.078125	3
3067	BRD-K01621458	MCF7	24	0.119999997318	3
3068	BRD-K01621458	MCF7	24	0.15625	4
3069	BRD-K01621458	MCF7	24	0.3125	4
3070	BRD-K01621458	MCF7	24	0.37000000476800005	3
3071	BRD-K01621458	MCF7	24	0.625	4
3072	BRD-K01621458	MCF7	24	1.1100000143100002	3
3073	BRD-K01621458	MCF7	24	1.25	4
3074	BRD-K01621458	MCF7	24	10.0	7
3075	BRD-K01621458	MCF7	24	2.5	4
3076	BRD-K01621458	MCF7	24	3.32999992371	3
3077	BRD-K01621458	MCF7	24	5.0	4
3078	BRD-K01621458	MCF7	6	0.078125	2
3079	BRD-K01621458	MCF7	6	0.15625	2
3080	BRD-K01621458	MCF7	6	0.3125	2
3081	BRD-K01621458	MCF7	6	0.625	2
3082	BRD-K01621458	MCF7	6	1.25	2
3083	BRD-K01621458	MCF7	6	10.0	2
3084	BRD-K01621458	MCF7	6	2.5	2
3085	BRD-K01621458	MCF7	6	5.0	2
3086	BRD-K01621458	PC3	24	0.0399999991059	3
3087	BRD-K01621458	PC3	24	0.078125	2
3088	BRD-K01621458	PC3	24	0.119999997318	3
3089	BRD-K01621458	PC3	24	0.15625	2
3090	BRD-K01621458	PC3	24	0.3125	2
3091	BRD-K01621458	PC3	24	0.37000000476800005	3
3092	BRD-K01621458	PC3	24	0.625	2
3093	BRD-K01621458	PC3	24	1.1100000143100002	3
3094	BRD-K01621458	PC3	24	1.25	2
3095	BRD-K01621458	PC3	24	10.0	5
3096	BRD-K01621458	PC3	24	2.5	2
3097	BRD-K01621458	PC3	24	3.32999992371	3
3098	BRD-K01621458	PC3	24	5.0	2
3099	BRD-K01621458	PC3	6	0.078125	6
3100	BRD-K01621458	PC3	6	0.15625	6
3101	BRD-K01621458	PC3	6	0.3125	6
3102	BRD-K01621458	PC3	6	0.625	6
3103	BRD-K01621458	PC3	6	1.25	6
3104	BRD-K01621458	PC3	6	10.0	6
3105	BRD-K01621458	PC3	6	2.5	6
3106	BRD-K01621458	PC3	6	5.0	6
3107	BRD-K01737880	A375	24	0.0399999991059	3
3108	BRD-K01737880	A375	24	0.119999997318	3
3109	BRD-K01737880	A375	24	0.156	4
3110	BRD-K01737880	A375	24	0.312	4
3111	BRD-K01737880	A375	24	0.37000000476800005	3
3112	BRD-K01737880	A375	24	0.625	4
3113	BRD-K01737880	A375	24	1.1100000143100002	3
3114	BRD-K01737880	A375	24	1.25	4
3115	BRD-K01737880	A375	24	10.0	11
3116	BRD-K01737880	A375	24	2.5	4
3117	BRD-K01737880	A375	24	3.32999992371	3
3118	BRD-K01737880	A375	24	5.0	4
3119	BRD-K01737880	A375	6	0.156	4
3120	BRD-K01737880	A375	6	0.312	4
3121	BRD-K01737880	A375	6	0.625	4
3122	BRD-K01737880	A375	6	1.25	4
3123	BRD-K01737880	A375	6	10.0	8
3124	BRD-K01737880	A375	6	2.5	4
3125	BRD-K01737880	A375	6	5.0	4
3126	BRD-K01737880	A549	24	0.00150000001304	3
3127	BRD-K01737880	A549	24	0.00449999980628	3
3128	BRD-K01737880	A549	24	0.0130000002682	3
3129	BRD-K01737880	A549	24	0.0399999991059	3
3130	BRD-K01737880	A549	24	0.0412000007927	3
3131	BRD-K01737880	A549	24	0.119999997318	3
3132	BRD-K01737880	A549	24	0.123400002718	3
3133	BRD-K01737880	A549	24	0.37000000476800005	1
3134	BRD-K01737880	A549	24	0.3700000047680001	2
3135	BRD-K01737880	A549	24	0.370400011539	3
3136	BRD-K01737880	A549	24	1.1100000143100002	6
3137	BRD-K01737880	A549	24	10.0	6
3138	BRD-K01737880	A549	24	3.32999992371	3
3139	BRD-K01737880	A549	24	3.33330011368	3
3140	BRD-K01737880	A549	6	0.00150000001304	3
3141	BRD-K01737880	A549	6	0.00449999980628	3
3142	BRD-K01737880	A549	6	0.0130000002682	3
3143	BRD-K01737880	A549	6	0.0412000007927	3
3144	BRD-K01737880	A549	6	0.123400002718	3
3145	BRD-K01737880	A549	6	0.370400011539	3
3146	BRD-K01737880	A549	6	1.1100000143100002	3
3147	BRD-K01737880	A549	6	10.0	3
3148	BRD-K01737880	A549	6	3.33330011368	3
3149	BRD-K01737880	HA1E	24	0.0399999991059	3
3150	BRD-K01737880	HA1E	24	0.119999997318	3
3151	BRD-K01737880	HA1E	24	0.3700000047680001	3
3152	BRD-K01737880	HA1E	24	1.1100000143100002	3
3153	BRD-K01737880	HA1E	24	10.0	3
3154	BRD-K01737880	HA1E	24	3.32999992371	3
3155	BRD-K01737880	HCC515	24	0.0399999991059	3
3156	BRD-K01737880	HCC515	24	0.119999997318	3
3157	BRD-K01737880	HCC515	24	0.3700000047680001	3
3158	BRD-K01737880	HCC515	24	1.1100000143100002	3
3159	BRD-K01737880	HCC515	24	10.0	3
3160	BRD-K01737880	HCC515	24	3.32999992371	3
3161	BRD-K01737880	HEPG2	24	0.0399999991059	3
3162	BRD-K01737880	HEPG2	24	0.119999997318	3
3163	BRD-K01737880	HEPG2	24	0.3700000047680001	3
3164	BRD-K01737880	HEPG2	24	1.1100000143100002	3
3165	BRD-K01737880	HEPG2	24	10.0	3
3166	BRD-K01737880	HEPG2	24	3.32999992371	3
3167	BRD-K01737880	HT29	24	0.0399999991059	3
3168	BRD-K01737880	HT29	24	0.119999997318	3
3169	BRD-K01737880	HT29	24	0.3700000047680001	3
3170	BRD-K01737880	HT29	24	1.1100000143100002	3
3171	BRD-K01737880	HT29	24	10.0	3
3172	BRD-K01737880	HT29	24	3.32999992371	3
3173	BRD-K01737880	MCF7	24	0.00150000001304	3
3174	BRD-K01737880	MCF7	24	0.00449999980628	3
3175	BRD-K01737880	MCF7	24	0.0130000002682	3
3176	BRD-K01737880	MCF7	24	0.0399999991059	3
3177	BRD-K01737880	MCF7	24	0.0412000007927	3
3178	BRD-K01737880	MCF7	24	0.119999997318	3
3179	BRD-K01737880	MCF7	24	0.123400002718	3
3180	BRD-K01737880	MCF7	24	0.156	3
3181	BRD-K01737880	MCF7	24	0.312	3
3182	BRD-K01737880	MCF7	24	0.3700000047680001	3
3183	BRD-K01737880	MCF7	24	0.370400011539	3
3184	BRD-K01737880	MCF7	24	0.625	4
3185	BRD-K01737880	MCF7	24	1.1100000143100002	6
3186	BRD-K01737880	MCF7	24	1.25	4
3187	BRD-K01737880	MCF7	24	10.0	13
3188	BRD-K01737880	MCF7	24	2.5	3
3189	BRD-K01737880	MCF7	24	3.32999992371	3
3190	BRD-K01737880	MCF7	24	3.33330011368	3
3191	BRD-K01737880	MCF7	24	5.0	4
3192	BRD-K01737880	MCF7	6	0.00150000001304	3
3193	BRD-K01737880	MCF7	6	0.00449999980628	3
3194	BRD-K01737880	MCF7	6	0.0130000002682	3
3195	BRD-K01737880	MCF7	6	0.0412000007927	3
3196	BRD-K01737880	MCF7	6	0.123400002718	3
3197	BRD-K01737880	MCF7	6	0.156	4
3198	BRD-K01737880	MCF7	6	0.312	4
3199	BRD-K01737880	MCF7	6	0.370400011539	3
3200	BRD-K01737880	MCF7	6	0.625	4
3201	BRD-K01737880	MCF7	6	1.1100000143100002	3
3202	BRD-K01737880	MCF7	6	1.25	4
3203	BRD-K01737880	MCF7	6	10.0	11
3204	BRD-K01737880	MCF7	6	2.5	4
3205	BRD-K01737880	MCF7	6	3.33330011368	3
3206	BRD-K01737880	MCF7	6	5.0	4
3207	BRD-K01737880	PC3	24	0.0399999991059	3
3208	BRD-K01737880	PC3	24	0.119999997318	3
3209	BRD-K01737880	PC3	24	0.156	4
3210	BRD-K01737880	PC3	24	0.312	4
3211	BRD-K01737880	PC3	24	0.3700000047680001	3
3212	BRD-K01737880	PC3	24	0.625	4
3213	BRD-K01737880	PC3	24	1.1100000143100002	3
3214	BRD-K01737880	PC3	24	1.25	4
3215	BRD-K01737880	PC3	24	10.0	11
3216	BRD-K01737880	PC3	24	2.5	4
3217	BRD-K01737880	PC3	24	3.32999992371	3
3218	BRD-K01737880	PC3	24	5.0	4
3219	BRD-K01737880	PC3	6	0.156	4
3220	BRD-K01737880	PC3	6	0.312	4
3221	BRD-K01737880	PC3	6	0.625	4
3222	BRD-K01737880	PC3	6	1.25	4
3223	BRD-K01737880	PC3	6	10.0	8
3224	BRD-K01737880	PC3	6	2.5	4
3225	BRD-K01737880	PC3	6	5.0	4
3226	BRD-K01877724	A549	24	10.2487001419	3
3227	BRD-K01877724	A549	24	5.12	2
3228	BRD-K01877724	HT29	24	10.2487001419	3
3229	BRD-K01877724	HT29	24	5.12	2
3230	BRD-K01877724	MCF7	24	10.2487001419	3
3231	BRD-K01877724	MCF7	24	5.12	3
3232	BRD-K01877724	PC3	24	10.2487001419	3
3233	BRD-K01877724	PC3	24	5.12	2
3234	BRD-K01981286	A375	24	10.028699874900001	3
3235	BRD-K01981286	A375	24	5.01	3
3236	BRD-K01981286	A549	24	10.028699874900001	3
3237	BRD-K01981286	A549	24	5.01	3
3238	BRD-K01981286	HT29	24	10.028699874900001	3
3239	BRD-K01981286	HT29	24	5.01	2
3240	BRD-K01981286	MCF7	24	10.028699874900001	3
3241	BRD-K01981286	MCF7	24	5.01	3
3242	BRD-K01981286	PC3	24	10.028699874900001	3
3243	BRD-K01981286	PC3	24	5.01	3
3244	BRD-K02117849	A375	24	4.93	2
3245	BRD-K02117849	A375	24	9.86744022369	3
3246	BRD-K02117849	HT29	24	4.93	2
3247	BRD-K02117849	HT29	24	9.86744022369	3
3248	BRD-K02269790	HEPG2	24	10.0	3
3249	BRD-K02269790	HEPG2	24	2.5	3
3250	BRD-K02269790	HEPG2	6	10.0	3
3251	BRD-K02269790	HEPG2	6	2.5	3
3252	BRD-K02269790	HUH7	24	10.0	3
3253	BRD-K02269790	HUH7	24	2.5	3
3254	BRD-K02269790	HUH7	6	10.0	3
3255	BRD-K02269790	HUH7	6	2.5	3
3256	BRD-K02269790	PHH	24	10.0	3
3257	BRD-K02269790	PHH	24	2.5	3
3258	BRD-K02269790	PHH	6	10.0	3
3259	BRD-K02269790	PHH	6	2.5	3
3260	BRD-K02409808	A375	24	10.0218000412	3
3261	BRD-K02409808	A375	24	5.01	2
3262	BRD-K02409808	HT29	24	10.0218000412	3
3263	BRD-K02409808	HT29	24	5.01	2
3264	BRD-K02490064	MCF7	24	0.3713	2
3265	BRD-K02490064	MCF7	24	1.114	3
3266	BRD-K02490064	MCF7	24	10.0264	3
3267	BRD-K02490064	MCF7	24	3.3421	3
3268	BRD-K02490064	MCF7	24	5.01	3
3269	BRD-K02490064	MCF7	6	0.3713	3
3270	BRD-K02490064	MCF7	6	1.114	3
3271	BRD-K02490064	MCF7	6	10.0264	3
3272	BRD-K02490064	MCF7	6	3.3421	3
3273	BRD-K02519835	VCAP	24	0.340000	3
3274	BRD-K02519835	VCAP	24	1.010000	3
3275	BRD-K02519835	VCAP	24	3.040000	3
3276	BRD-K02519835	VCAP	24	9.110000	3
3277	BRD-K02562327	MCF7	24	0.371	3
3278	BRD-K02562327	MCF7	24	1.1129	3
3279	BRD-K02562327	MCF7	24	10.0	5
3280	BRD-K02562327	MCF7	24	10.0165	3
3281	BRD-K02562327	MCF7	24	3.3388	3
3282	BRD-K02562327	MCF7	6	0.371	3
3283	BRD-K02562327	MCF7	6	1.1129	3
3284	BRD-K02562327	MCF7	6	10.0	4
3285	BRD-K02562327	MCF7	6	10.0165	3
3286	BRD-K02562327	MCF7	6	3.3388	3
3287	BRD-K02593152	PC3	24	5.0	2
3288	BRD-K02593152	PC3	24	9.81842041016	3
3289	BRD-K02665621	A375	24	10.0426998138	3
3290	BRD-K02665621	A375	24	5.02	3
3291	BRD-K02665621	A549	24	10.0426998138	3
3292	BRD-K02665621	A549	24	5.02	2
3293	BRD-K02665621	HT29	24	10.0426998138	3
3294	BRD-K02665621	HT29	24	5.02	3
3295	BRD-K02952507	A549	24	10.0324001312	3
3296	BRD-K02952507	A549	24	5.02	4
3297	BRD-K02952507	HT29	24	10.0324001312	3
3298	BRD-K02952507	HT29	24	5.02	2
3299	BRD-K03006541	A375	24	10.600199699400001	3
3300	BRD-K03006541	A375	24	5.0	3
3301	BRD-K03006541	A549	24	10.600199699400001	3
3302	BRD-K03006541	A549	24	5.0	2
3303	BRD-K03006541	HT29	24	10.600199699400001	3
3304	BRD-K03006541	HT29	24	5.0	1
3305	BRD-K03006541	MCF7	24	10.600199699400001	3
3306	BRD-K03006541	MCF7	24	5.0	2
3307	BRD-K03006541	PC3	24	10.600199699400001	3
3308	BRD-K03006541	PC3	24	5.0	3
3309	BRD-K03026470	VCAP	24	0.380000	3
3310	BRD-K03026470	VCAP	24	1.130000	3
3311	BRD-K03026470	VCAP	24	10.140000	3
3312	BRD-K03026470	VCAP	24	3.380000	3
3313	BRD-K03050720	A375	24	4.97	3
3314	BRD-K03050720	A375	24	9.94435977936	3
3315	BRD-K03050720	A549	24	4.97	3
3316	BRD-K03050720	A549	24	9.94435977936	3
3317	BRD-K03050720	HT29	24	4.97	2
3318	BRD-K03050720	HT29	24	9.94435977936	3
3319	BRD-K03050720	MCF7	24	4.97	3
3320	BRD-K03050720	MCF7	24	9.94435977936	3
3321	BRD-K03050720	PC3	24	4.97	3
3322	BRD-K03050720	PC3	24	9.94435977936	3
3323	BRD-K03111155	VCAP	24	10.0	6
3324	BRD-K03111155	VCAP	24	30.0	6
3325	BRD-K03111155	VCAP	6	10.0	6
3326	BRD-K03111155	VCAP	6	30.0	6
3327	BRD-K03113036	HEPG2	24	10.2079	3
3328	BRD-K03113036	HEPG2	24	2.552	3
3329	BRD-K03113036	HEPG2	6	10.2079	3
3330	BRD-K03113036	HEPG2	6	2.552	3
3331	BRD-K03113036	HUH7	24	10.2079	3
3332	BRD-K03113036	HUH7	24	2.552	3
3333	BRD-K03113036	HUH7	6	10.2079	3
3334	BRD-K03113036	HUH7	6	2.552	3
3335	BRD-K03113036	PHH	24	10.2079	3
3336	BRD-K03113036	PHH	24	2.552	3
3337	BRD-K03113036	PHH	6	10.2079	3
3338	BRD-K03113036	PHH	6	2.552	3
3339	BRD-K03257659	A375	24	10.0188999176	3
3340	BRD-K03257659	A375	24	5.01	2
3341	BRD-K03257659	HT29	24	10.0188999176	3
3342	BRD-K03257659	HT29	24	5.01	2
3343	BRD-K03354784	A375	24	10.0628995895	3
3344	BRD-K03354784	A375	24	5.03	3
3345	BRD-K03354784	A549	24	10.0628995895	3
3346	BRD-K03354784	A549	24	5.03	2
3347	BRD-K03354784	HT29	24	10.0628995895	3
3348	BRD-K03354784	HT29	24	5.03	3
3349	BRD-K03439359	CD34	24	0.37037	2
3350	BRD-K03439359	CD34	24	1.11111	2
3351	BRD-K03439359	CD34	24	10.0	2
3352	BRD-K03439359	CD34	24	3.33333	2
3353	BRD-K03439359	CD34	6	0.37037	3
3354	BRD-K03439359	CD34	6	1.11111	3
3355	BRD-K03439359	CD34	6	10.0	3
3356	BRD-K03439359	CD34	6	3.33333	3
3357	BRD-K03439359	HL60	24	0.37037	6
3358	BRD-K03439359	HL60	24	1.11111	6
3359	BRD-K03439359	HL60	24	10.0	6
3360	BRD-K03439359	HL60	24	3.33333	6
3361	BRD-K03439359	HL60	6	0.37037	6
3362	BRD-K03439359	HL60	6	1.11111	6
3363	BRD-K03439359	HL60	6	10.0	6
3364	BRD-K03439359	HL60	6	3.33333	6
3365	BRD-K03439359	PC3	6	0.370370	3
3366	BRD-K03439359	PC3	6	1.111110	3
3367	BRD-K03439359	PC3	6	10.000000	3
3368	BRD-K03439359	PC3	6	3.333330	3
3369	BRD-K03439359	U937	24	0.370370	2
3370	BRD-K03439359	U937	24	1.111110	2
3371	BRD-K03439359	U937	24	10.000000	2
3372	BRD-K03439359	U937	24	3.333330	2
3373	BRD-K03439359	U937	6	0.370370	3
3374	BRD-K03439359	U937	6	1.111110	3
3375	BRD-K03439359	U937	6	10.000000	3
3376	BRD-K03439359	U937	6	3.333330	3
3377	BRD-K03522229	PC3	24	10.2988004684	3
3378	BRD-K03522229	PC3	24	5.0	2
3379	BRD-K03522229	VCAP	24	0.380000	3
3380	BRD-K03522229	VCAP	24	1.140000	3
3381	BRD-K03522229	VCAP	24	10.2988004684	4
3382	BRD-K03522229	VCAP	24	10.300000	3
3383	BRD-K03522229	VCAP	24	3.430000	3
3384	BRD-K03641022	A375	24	10.0366001129	3
3385	BRD-K03641022	A375	24	5.0	2
3386	BRD-K03641022	A549	24	10.0366001129	3
3387	BRD-K03641022	A549	24	5.0	1
3388	BRD-K03641022	HT29	24	10.0366001129	3
3389	BRD-K03641022	HT29	24	5.0	2
3390	BRD-K03641022	MCF7	24	10.0366001129	3
3391	BRD-K03641022	MCF7	24	5.0	2
3392	BRD-K03641022	PC3	24	10.0366001129	3
3393	BRD-K03641022	PC3	24	5.0	3
3394	BRD-K03652504	HEPG2	24	10.0497	3
3395	BRD-K03652504	HEPG2	24	2.5124	3
3396	BRD-K03652504	HEPG2	6	10.0497	3
3397	BRD-K03652504	HEPG2	6	2.5124	3
3398	BRD-K03652504	HUH7	24	10.0497	3
3399	BRD-K03652504	HUH7	24	2.5124	3
3400	BRD-K03652504	HUH7	6	10.0497	3
3401	BRD-K03652504	HUH7	6	2.5124	3
3402	BRD-K03652504	PHH	24	10.0497	3
3403	BRD-K03652504	PHH	24	2.5124	3
3404	BRD-K03652504	PHH	6	10.0497	3
3405	BRD-K03652504	PHH	6	2.5124	3
3406	BRD-K03817886	VCAP	24	5.0	3
3407	BRD-K03817886	VCAP	24	9.855110168460001	3
3408	BRD-K03817886	VCAP	6	5.0	3
3409	BRD-K03817886	VCAP	6	9.855110168460001	3
3410	BRD-K03957451	A549	24	4.97	2
3411	BRD-K03957451	A549	24	9.94806003571	3
3412	BRD-K03957451	HT29	24	4.97	1
3413	BRD-K03957451	HT29	24	9.94806003571	3
3414	BRD-K03957451	MCF7	24	4.97	3
3415	BRD-K03957451	MCF7	24	9.94806003571	2
3416	BRD-K03957451	PC3	24	4.97	2
3417	BRD-K03957451	PC3	24	9.94806003571	3
3418	BRD-K04021425	MCF7	24	0.3712	3
3419	BRD-K04021425	MCF7	24	1.1136	3
3420	BRD-K04021425	MCF7	24	10.0221	2
3421	BRD-K04021425	MCF7	24	3.3407	3
3422	BRD-K04021425	MCF7	6	0.3712	3
3423	BRD-K04021425	MCF7	6	1.1136	3
3424	BRD-K04021425	MCF7	6	10.0221	3
3425	BRD-K04021425	MCF7	6	3.3407	3
3426	BRD-K04025047	A375	24	10.009900093099999	3
3427	BRD-K04025047	A375	24	5.0	2
3428	BRD-K04025047	A549	24	10.009900093099999	3
3429	BRD-K04025047	A549	24	5.0	3
3430	BRD-K04362735	PC3	24	10.0872001648	3
3431	BRD-K04362735	PC3	24	5.0	2
3432	BRD-K04380254	A549	24	4.98	2
3433	BRD-K04380254	A549	24	9.96800041199	3
3434	BRD-K04380254	HT29	24	4.98	3
3435	BRD-K04380254	HT29	24	9.96800041199	3
3436	BRD-K04380254	MCF7	24	4.98	3
3437	BRD-K04380254	MCF7	24	9.96800041199	3
3438	BRD-K04380254	PC3	24	4.98	2
3439	BRD-K04380254	PC3	24	9.96800041199	3
3440	BRD-K04540960	VCAP	24	0.370000	3
3441	BRD-K04540960	VCAP	24	1.110000	3
3442	BRD-K04540960	VCAP	24	10.010000	3
3443	BRD-K04540960	VCAP	24	10.041	3
3444	BRD-K04540960	VCAP	24	3.340000	3
3445	BRD-K04562016	PC3	24	5.0	2
3446	BRD-K04562016	PC3	24	9.71796035767	3
3447	BRD-K04562016	VCAP	24	0.360000	3
3448	BRD-K04562016	VCAP	24	1.080000	3
3449	BRD-K04562016	VCAP	24	3.240000	3
3450	BRD-K04562016	VCAP	24	9.71796035767	6
3451	BRD-K04562016	VCAP	24	9.720000	3
3452	BRD-K04632192	PC3	24	4.96	2
3453	BRD-K04632192	PC3	24	9.913319587710001	3
3454	BRD-K04632192	VCAP	24	4.96	3
3455	BRD-K04632192	VCAP	24	9.913319587710001	3
3456	BRD-K04632192	VCAP	6	4.96	3
3457	BRD-K04632192	VCAP	6	9.913319587710001	3
3458	BRD-K04856990	MCF7	24	0.3709	3
3459	BRD-K04856990	MCF7	24	1.1126	2
3460	BRD-K04856990	MCF7	24	10.0138	3
3461	BRD-K04856990	MCF7	24	3.3379	3
3462	BRD-K04856990	MCF7	6	0.3709	3
3463	BRD-K04856990	MCF7	6	1.1126	3
3464	BRD-K04856990	MCF7	6	10.0138	3
3465	BRD-K04856990	MCF7	6	3.3379	3
3466	BRD-K04986062	CD34	24	0.37037	2
3467	BRD-K04986062	CD34	24	1.11111	2
3468	BRD-K04986062	CD34	24	10.0	1
3469	BRD-K04986062	CD34	24	3.33333	2
3470	BRD-K04986062	CD34	6	0.37037	3
3471	BRD-K04986062	CD34	6	1.11111	3
3472	BRD-K04986062	CD34	6	10.0	3
3473	BRD-K04986062	CD34	6	3.33333	3
3474	BRD-K04986062	HL60	24	0.37037	6
3475	BRD-K04986062	HL60	24	1.11111	6
3476	BRD-K04986062	HL60	24	10.0	6
3477	BRD-K04986062	HL60	24	3.33333	6
3478	BRD-K04986062	HL60	6	0.37037	6
3479	BRD-K04986062	HL60	6	1.11111	6
3480	BRD-K04986062	HL60	6	10.0	6
3481	BRD-K04986062	HL60	6	3.33333	6
3482	BRD-K04986062	PC3	6	0.370370	3
3483	BRD-K04986062	PC3	6	1.111110	3
3484	BRD-K04986062	PC3	6	10.000000	3
3485	BRD-K04986062	PC3	6	3.333330	3
3486	BRD-K04986062	U937	24	0.370370	2
3487	BRD-K04986062	U937	24	1.111110	2
3488	BRD-K04986062	U937	24	10.000000	2
3489	BRD-K04986062	U937	24	3.333330	2
3490	BRD-K04986062	U937	6	0.370370	3
3491	BRD-K04986062	U937	6	1.111110	3
3492	BRD-K04986062	U937	6	10.000000	3
3493	BRD-K04986062	U937	6	3.333330	3
3494	BRD-K05174693	VCAP	24	10.0	6
3495	BRD-K05174693	VCAP	24	30.0	6
3496	BRD-K05174693	VCAP	6	10.0	6
3497	BRD-K05174693	VCAP	6	30.0	6
3498	BRD-K05211263	PC3	24	10.0350999832	3
3499	BRD-K05211263	PC3	24	5.02	3
3500	BRD-K05211263	VCAP	24	10.0350999832	3
3501	BRD-K05211263	VCAP	24	5.02	3
3502	BRD-K05211263	VCAP	6	10.0350999832	3
3503	BRD-K05211263	VCAP	6	5.02	3
3504	BRD-K05353139	A375	24	10.0060997009	3
3505	BRD-K05353139	A375	24	5.0	3
3506	BRD-K05353139	A549	24	10.0060997009	3
3507	BRD-K05353139	A549	24	5.0	3
3508	BRD-K05353139	HT29	24	10.0060997009	3
3509	BRD-K05353139	HT29	24	5.0	2
3510	BRD-K05353139	MCF7	24	10.0060997009	3
3511	BRD-K05353139	MCF7	24	5.0	3
3512	BRD-K05353139	PC3	24	10.0060997009	3
3513	BRD-K05353139	PC3	24	5.0	3
3514	BRD-K05402890	A375	24	0.35	5
3515	BRD-K05402890	A375	24	10.0	3
3516	BRD-K05402890	A375	6	0.35	7
3517	BRD-K05402890	A375	6	10.0	3
3518	BRD-K05402890	A549	24	0.35	3
3519	BRD-K05402890	A549	24	10.0	3
3520	BRD-K05402890	A549	6	0.35	4
3521	BRD-K05402890	A549	6	10.0	3
3522	BRD-K05402890	HA1E	24	0.35	5
3523	BRD-K05402890	HA1E	24	10.0	3
3524	BRD-K05402890	HA1E	6	0.35	5
3525	BRD-K05402890	HA1E	6	10.0	3
3526	BRD-K05402890	HCC515	6	0.35	4
3527	BRD-K05402890	HCC515	6	10.0	2
3528	BRD-K05402890	HT29	24	0.35	4
3529	BRD-K05402890	HT29	24	10.0	3
3530	BRD-K05402890	HT29	6	0.35	6
3531	BRD-K05402890	HT29	6	10.0	4
3532	BRD-K05402890	MCF7	24	0.35	6
3533	BRD-K05402890	MCF7	24	10.0	5
3534	BRD-K05402890	MCF7	6	0.35	5
3535	BRD-K05402890	MCF7	6	10.0	4
3536	BRD-K05402890	PC3	24	0.35	6
3537	BRD-K05402890	PC3	24	10.0	4
3538	BRD-K05402890	PC3	6	0.35	4
3539	BRD-K05402890	PC3	6	10.0	5
3540	BRD-K05402890	VCAP	24	0.35	5
3541	BRD-K05402890	VCAP	24	10.0	6
3542	BRD-K05402890	VCAP	6	0.35	4
3543	BRD-K05402890	VCAP	6	10.0	6
3544	BRD-K05442673	A375	24	4.56	2
3545	BRD-K05442673	A375	24	9.12133026123	3
3546	BRD-K05442673	A549	24	4.56	2
3547	BRD-K05442673	A549	24	9.12133026123	2
3548	BRD-K05456756	CD34	24	0.37037	2
3549	BRD-K05456756	CD34	24	1.11111	2
3550	BRD-K05456756	CD34	24	10.0	2
3551	BRD-K05456756	CD34	24	3.33333	2
3552	BRD-K05456756	CD34	6	0.37037	3
3553	BRD-K05456756	CD34	6	1.11111	3
3554	BRD-K05456756	CD34	6	10.0	3
3555	BRD-K05456756	CD34	6	3.33333	3
3556	BRD-K05456756	HL60	24	0.37037	6
3557	BRD-K05456756	HL60	24	1.11111	6
3558	BRD-K05456756	HL60	24	10.0	6
3559	BRD-K05456756	HL60	24	3.33333	6
3560	BRD-K05456756	HL60	6	0.37037	6
3561	BRD-K05456756	HL60	6	1.11111	6
3562	BRD-K05456756	HL60	6	10.0	6
3563	BRD-K05456756	HL60	6	3.33333	5
3564	BRD-K05456756	PC3	6	0.370370	3
3565	BRD-K05456756	PC3	6	1.111110	3
3566	BRD-K05456756	PC3	6	10.000000	3
3567	BRD-K05456756	PC3	6	3.333330	2
3568	BRD-K05456756	U937	24	0.370370	2
3569	BRD-K05456756	U937	24	1.111110	2
3570	BRD-K05456756	U937	24	10.000000	2
3571	BRD-K05456756	U937	24	3.333330	1
3572	BRD-K05456756	U937	6	0.370370	3
3573	BRD-K05456756	U937	6	1.111110	3
3574	BRD-K05456756	U937	6	10.000000	3
3575	BRD-K05456756	U937	6	3.333330	3
3576	BRD-K05649647	A549	24	0.00150000001304	3
3577	BRD-K05649647	A549	24	0.00449999980628	3
3578	BRD-K05649647	A549	24	0.0130000002682	3
3579	BRD-K05649647	A549	24	0.0412000007927	3
3580	BRD-K05649647	A549	24	0.12349999695999997	3
3581	BRD-K05649647	A549	24	0.370400011539	3
3582	BRD-K05649647	A549	24	1.1100000143100002	3
3583	BRD-K05649647	A549	24	10.0	3
3584	BRD-K05649647	A549	24	20.0	3
3585	BRD-K05649647	A549	24	3.32999992371	2
3586	BRD-K05649647	A549	6	0.00150000001304	3
3587	BRD-K05649647	A549	6	0.00449999980628	3
3588	BRD-K05649647	A549	6	0.0130000002682	3
3589	BRD-K05649647	A549	6	0.0412000007927	3
3590	BRD-K05649647	A549	6	0.12349999695999997	3
3591	BRD-K05649647	A549	6	0.370400011539	3
3592	BRD-K05649647	A549	6	1.1100000143100002	3
3593	BRD-K05649647	A549	6	10.0	3
3594	BRD-K05649647	A549	6	20.0	4
3595	BRD-K05649647	A549	6	3.32999992371	3
3596	BRD-K05649647	MCF7	24	0.00150000001304	3
3597	BRD-K05649647	MCF7	24	0.00449999980628	3
3598	BRD-K05649647	MCF7	24	0.0130000002682	3
3599	BRD-K05649647	MCF7	24	0.0412000007927	3
